pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
343633,121986,lari,,5,2020,35,,for_sale,flat,Apartments,Tbilisi,Didgori,Tskneti,Tamar Mefe st.,Under renovation,2,1,1,,1,old building
776331,1800,lari,month,5,2020,500,700,for_rent,private_house,House,Telavi,,,,Renovated,6,5,3,2,,old building
832372,1150,lari,month,5,2020,64,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,7,new building
829274,1000,lari,month,5,2020,100,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,,1,,,old building
829226,52080,lari,,5,2020,61,,for_sale,commercial_estate,Office,Tbilisi,Gldani-Nadzaladevi,Gldani,,Old renovated,2,,1,,1,old building
845827,2680,lari,month,5,2020,165,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Eurostandard,3,2,2,1,5,new building
835929,670,lari,month,5,2020,38,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,A.Kutateladze st.,Newly renovated,2,1,1,,2,old building
835908,1250,lari,month,5,2020,92,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Newly renovated,1,2,1,1,3,old building
835856,297600,lari,,5,2020,120,320,for_sale,private_house,House,Bakuriani,,,,Eurostandard,4,3,3,1,,new building
835879,185000,lari,,5,2020,88,310,for_sale,private_house,House,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,5,3,1,,,old building
857701,202960,lari,,5,2020,43,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,2,1,1,1,2,old building
857681,258000,lari,,5,2020,72,,for_sale,flat,Apartments,Bakuriani,,,,Newly renovated,3,2,1,1,5,new building
857344,1400,lari,month,5,2020,54,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,6,new building
857311,246542,lari,,5,2020,300,300,for_sale,private_house,House,Tbilisi,Gldani-Nadzaladevi,Avchala,,Newly renovated,5,2,1,1,,old building
857265,344080,lari,,5,2020,160,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,5,3,1,1,1,old building
858648,1110,lari,month,5,2020,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,10,old building
859798,0,lari,month,5,2020,700,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,5,,2,,,old building
858491,1140,lari,month,5,2020,65,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,1,1,1,6,old building
832880,4960,lari,month,5,2020,120,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Eurostandard,2,20,2,1,2,old building
832394,1980,lari,month,5,2020,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,,1,old building
845783,1340,lari,month,5,2020,57,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,2,1,1,1,2,new building
858144,1200,lari,month,5,2020,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Eurostandard,2,1,1,,16,new building
857242,1265,lari,month,5,2020,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,6,new building
857276,6325,lari,month,5,2020,200,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,2,1,1,1,3,new building
857374,1139,lari,month,5,2020,45,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,2,,1,,1,old building
851878,900,lari,month,5,2020,60,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,,Newly renovated,2,1,1,,9,new building
869509,983,lari,month,5,2020,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,3,2,1,,4,new building
1140300,666,lari,month,5,2020,55,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Renovated,3,2,1,1,1,old building
1095842,Contract price,,,5,2020,400,1500,for_sale,private_house,House,Signagi,,,,Newly renovated,7,5,2,,,old building
1137430,97760,lari,,5,2020,50,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Gldani,,White Frame,2,1,1,1,5,new building
1140251,280,lari,month,5,2020,15,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Sanzona,Gudamakari st,Old renovated,1,1,1,,3,old building
1140237,96000,lari,,5,2020,,1200,for_sale,land,Land,Mtskheta,,,,,,,,,,
1135799,1833,lari,month,5,2020,37,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,Newly renovated,1,1,1,1,9,new building
1095426,143000,lari,,5,2020,92,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Samgori,Tsulukidze  st.,Old renovated,3,2,1,,2,old building
944896,700,lari,month,5,2020,32,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,1,1,1,1,5,old building
1061636,8560,lari,month,5,2020,175,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,4,,1,,1,new building
904452,5500,lari,month,5,2020,100,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,3,,1,,1,old building
1074181,1150,lari,month,5,2020,32,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,1,1,1,1,8,new building
1035014,210000,lari,,5,2020,63,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,11,new building
955924,700,lari,month,5,2020,70,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Samgori,Kakheti highway,Newly renovated,2,1,1,1,8,new building
990226,162000,lari,,5,2020,85,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,3,2,1,1,8,old building
967959,3120,lari,month,5,2020,70,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,,1,,1,old building
1000985,2000,lari,month,5,2020,65,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Zandukeli st.,Newly renovated,2,1,1,,5,new building
1054490,166500,lari,,5,2020,77,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Manjgaladze st.,Newly renovated,3,2,2,1,2,new building
975129,1000,lari,month,5,2020,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pankisi st.,Newly renovated,3,2,1,,1,old building
953627,1040,lari,month,5,2020,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,Newly renovated,3,2,1,2,10,old building
887322,141300,lari,,5,2020,60,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,N. Djvania st.,Newly renovated,2,1,1,,4,new building
1029917,495000,lari,,5,2020,460,1200,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Bagebi,,Under renovation,10,6,2,2,,new building
1052194,333000,lari,,5,2020,165,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Bukhaidze st.,Old renovated,6,4,2,1,3,old building
1099039,5200,lari,month,5,2020,480,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,12,,1,,3,new building
1101606,139600,lari,,5,2020,83,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Black Frame,3,2,1,1,6,new building
1113383,220000,lari,,5,2020,90,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,Old renovated,3,2,1,1,7,old building
877862,126358,lari,,5,2020,107,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,,Old renovated,4,2,1,,1,old building
962858,900,lari,month,5,2020,51,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Newly renovated,2,1,1,1,6,new building
1057327,5500,lari,month,5,2020,700,1000,for_rent,commercial_estate,Industrial real estate,Tbilisi,Isani-Samgori,Vazisubani,,Newly renovated,1,,1,,1,new building
