pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
340571,850,lari,month,8,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Bagebi,,Newly renovated,2,1,1,1,5,new building
378036,3600,lari,month,8,2019,180,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,4,3,2,2,6,new building
328428,1560,lari,month,8,2019,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,10,new building
344973,1680,lari,month,8,2019,104,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,3,17,new building
347572,2400,lari,month,8,2019,108,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,1,12,new building
347571,1560,lari,month,8,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,3,2,1,,3,old building
348220,1680,lari,month,8,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,4,3,2,2,6,new building
328977,7200,lari,month,8,2019,310,1,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,7,6,4,2,,new building
357988,8400,lari,month,8,2019,420,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,Newly renovated,9,5,4,4,10,new building
367840,1050,lari,month,8,2019,72,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Taktakishvili st.,Newly renovated,2,1,1,1,3,old building
372315,2400,lari,month,8,2019,120,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,Ketevan Tsamebuli ave.,Newly renovated,4,3,2,2,6,new building
380633,1450,lari,month,8,2019,160,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Bakhtrioni st.,Newly renovated,5,,2,1,2,old building
381970,1000,lari,month,8,2019,65,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Takaishvili st.,Newly renovated,2,1,1,1,3,old building
381971,345000,lari,,8,2019,110,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,2,1,1,3,new building
383325,1100,lari,month,8,2019,87,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,8,new building
384185,500000,lari,,8,2019,170,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Sharashidze st.,Newly renovated,4,3,2,4,6,old building
387049,1000,lari,month,8,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,3,2,1,1,3,old building
384948,1000,lari,month,8,2019,85,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kekelidze st.,Newly renovated,2,1,1,1,4,old building
403725,1450,lari,month,8,2019,75,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,2,1,5,7,new building
413808,1900,lari,month,8,2019,160,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Gabashvili st.,Newly renovated,4,3,2,2,6,new building
389188,1050,lari,month,8,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kekelidze st.,Newly renovated,3,2,1,1,14,old building
389204,1500,lari,month,8,2019,135,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,4,6,new building
389223,2400,lari,month,8,2019,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,N. Ramishvili st.,Newly renovated,3,2,2,3,7,old building
390273,1800,lari,month,8,2019,60,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,3,,1,,1,old building
407518,1680,lari,month,8,2019,100,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Newly renovated,3,2,1,1,8,new building
410361,480,lari,day,8,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Iosebidze st.,Newly renovated,7,4,4,4,5,new building
392344,850,lari,month,8,2019,57,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,1,1,1,1,5,old building
414196,3100,lari,month,8,2019,180,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,3,2,2,7,new building
413803,2900,lari,month,8,2019,200,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mosashvili st.,Newly renovated,4,3,2,3,7,new building
417545,1900,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Newly renovated,3,2,1,2,3,new building
421638,7500,lari,month,8,2019,400,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,10,,3,3,3,new building
421642,8000,lari,month,8,2019,800,1500,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,8,6,3,,,new building
420954,1600,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,3,2,2,1,3,old building
420942,1850,lari,month,8,2019,180,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,4,3,2,2,4,new building
422614,4500,lari,month,8,2019,300,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,,Newly renovated,8,,2,,2,old building
427473,6000,lari,month,8,2019,365,500,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Vake,Tskhvedadze st.,Newly renovated,8,3,4,1,,new building
437580,2400,lari,month,8,2019,145,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,3,1,2,8,new building
436784,1900,lari,month,8,2019,165,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,6,5,2,1,3,new building
437899,700,lari,month,8,2019,30,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Newly renovated,1,1,1,1,1,old building
442370,1350,lari,month,8,2019,116,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,,2,new building
441979,750,lari,month,8,2019,60,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,Shio Mgvimeli st.,Old renovated,2,,1,,1,old building
442168,1200,lari,month,8,2019,116,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bochorishvili st.,Newly renovated,3,2,1,1,4,new building
442956,1800,lari,month,8,2019,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,2,2,2,new building
443242,1150,lari,month,8,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,2,5,old building
446301,1200,lari,month,8,2019,90,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Newly renovated,3,2,2,2,3,new building
307842,Contract price,,,8,2019,200,15000,for_sale,private_house,House,Lagodekhi,,,,Old renovated,4,3,1,2,,old building
313475,532980,lari,,8,2019,350,700,for_sale,private_house,House,Batumi,,,,Renovated,7,3,4,3,,
492830,859,lari,month,8,2019,75,,for_rent,flat,Apartments,Batumi,,,,Renovated,25,1,2,1,2,new building
515865,3700,lari,month,8,2019,280,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,6,4,3,2,4,new building
515102,2400,lari,month,8,2019,120,,for_rent,commercial_estate,Office,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,3,,2,2,2,new building
493302,720,lari,month,8,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,2,old building
480563,950,lari,month,8,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bakhtrioni st.,Old renovated,3,2,1,1,3,old building
493815,1200,lari,month,8,2019,100,180,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Vedzisi,,Newly renovated,4,2,3,,,new building
480544,1350,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Old renovated,4,3,1,4,4,old building
477109,1200,lari,month,8,2019,110,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,2,1,1,4,new building
478555,4300,lari,month,8,2019,125,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,S.Tsintsadze st.,Newly renovated,2,,1,,1,new building
479072,1700,lari,month,8,2019,108,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,3,2,2,2,5,old building
479255,2900,lari,month,8,2019,160,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Eurostandard,3,2,2,2,7,new building
479399,950,lari,month,8,2019,125,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Old renovated,3,2,2,2,2,old building
479708,800,lari,month,8,2019,45,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,2,1,1,,2,old building
482216,2400,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Tarkhnishvili st.,Newly renovated,5,3,1,1,1,old building
481581,1000,lari,month,8,2019,72,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Taktakishvili st.,Newly renovated,2,1,1,1,3,old building
494958,750,lari,month,8,2019,68,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bochorishvili st.,Newly renovated,2,1,1,1,5,new building
495846,2000,lari,month,8,2019,160,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava turn I,Newly renovated,3,2,2,2,3,new building
495859,1100,lari,month,8,2019,91,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,4,3,1,1,2,old building
496561,750,lari,month,8,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Old renovated,2,1,1,,5,old building
498407,1050,lari,month,8,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shevardenidze st,Newly renovated,3,2,1,2,4,old building
511113,950,lari,month,8,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,2,1,1,1,5,new building
511167,3600,lari,month,8,2019,140,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,,1,,1,new building
528674,950,lari,month,8,2019,40,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Newly renovated,2,1,1,,1,new building
528252,720,lari,month,8,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Old renovated,2,1,1,,6,old building
526339,1200,lari,month,8,2019,70,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Old renovated,3,,1,1,1,old building
526297,3500,lari,month,8,2019,130,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,,Eurostandard,3,2,2,1,2,new building
523267,3500,lari,month,8,2019,200,300,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,5,3,2,1,,new building
545540,750,lari,month,8,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Gabashvili st.,Newly renovated,2,1,1,1,2,new building
545435,950,lari,month,8,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,4,new building
534164,888,lari,month,8,2019,75,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Vani st.,Newly renovated,2,1,1,1,9,new building
535814,681,lari,month,8,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,1,1,1,1,4,old building
536444,2800,lari,month,8,2019,130,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,4,3,1,1,3,old building
534642,950,lari,month,8,2019,50,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,,1,,1,old building
544071,750,lari,month,8,2019,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Old renovated,1,1,1,1,4,old building
534407,3500,lari,month,8,2019,267,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Newly renovated,5,4,3,2,9,new building
534491,1200,lari,month,8,2019,155,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,2,2,new building
536950,4000,lari,month,8,2019,165,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,2,2,6,new building
536964,2850,lari,month,8,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,2,2,4,new building
538233,950,lari,month,8,2019,40,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,2,,1,,1,old building
543149,800000,lari,,8,2019,265,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,6,5,3,,2,new building
536966,2850,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,2,2,5,new building
544783,7000,lari,month,8,2019,757,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,13,,4,4,4,new building
544552,820,lari,month,8,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,7,old building
544346,3600,lari,month,8,2019,240,600,for_rent,private_house,House,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,7,4,2,1,,new building
559222,1400,lari,month,8,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,3,1,,5,old building
559214,850,lari,month,8,2019,60,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,2,1,1,,1,old building
559204,720,lari,month,8,2019,45,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,2,1,1,,1,old building
558956,1400,lari,month,8,2019,75,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,2,,1,,1,old building
558720,488565,lari,,8,2019,150,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,Lermontovi st.,Newly renovated,3,2,2,1,3,old building
557958,3500,lari,month,8,2019,380,250,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme hill,Newly renovated,6,4,3,3,,new building
556694,3500,lari,month,8,2019,162,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,Eurostandard,4,3,2,1,11,new building
556652,264000,lari,,8,2019,72,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,3,2,1,1,4,new building
553455,1200,lari,month,8,2019,70,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Kavsadze st.,Newly renovated,3,,1,,1,old building
552741,3800,lari,month,8,2019,117,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Kekelidze st.,Newly renovated,5,,2,,1,old building
551801,1700,lari,month,8,2019,137,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,4,3,2,2,3,new building
546649,5500,lari,month,8,2019,230,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,White Frame,1,,1,1,1,new building
547074,2900,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Newly renovated,4,3,2,1,4,new building
546679,2850,lari,month,8,2019,145,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,Gergeti Lane.,Newly renovated,3,2,1,2,3,new building
547500,1650,lari,month,8,2019,140,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,3,2,2,1,1,new building
547503,355000,lari,,8,2019,140,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,3,2,2,1,1,new building
547772,1950,lari,month,8,2019,140,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Newly renovated,5,3,2,1,1,new building
547945,900,lari,month,8,2019,55,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Newly renovated,2,1,1,1,6,new building
548819,1350,lari,month,8,2019,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Berbuki st.,Newly renovated,3,2,1,2,14,new building
550204,1800,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Newly renovated,4,3,2,2,9,new building
577478,948,lari,month,8,2019,90,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Baratashvili st.,Newly renovated,3,2,2,1,3,old building
576567,252000,lari,,8,2019,140,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,,2,new building
575655,228000,lari,,8,2019,122,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,White Frame,1,1,2,2,7,new building
576965,1300,lari,month,8,2019,57,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,2,1,1,1,3,new building
566033,750,lari,month,8,2019,56,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Arsena st.,Newly renovated,1,1,1,1,2,new building
566025,1200,lari,month,8,2019,90,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Janashia st.,Newly renovated,2,1,1,2,3,new building
562711,4500,lari,month,8,2019,530,1200,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Digomi 9,,Newly renovated,10,4,3,3,,new building
567325,2073,lari,month,8,2019,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,2,3,6,new building
571158,700,lari,month,8,2019,48,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,1,1,1,1,3,old building
567333,700,lari,month,8,2019,30,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Khvichia st.,Newly renovated,1,1,1,,4,old building
571951,2850,lari,month,8,2019,250,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,6,3,2,1,6,new building
570674,2500,lari,month,8,2019,170,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,4,3,2,4,3,new building
570723,950,lari,month,8,2019,40,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Ingorokva st.,Newly renovated,2,1,1,2,3,new building
561772,950,lari,month,8,2019,50,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,,Newly renovated,3,,1,,1,old building
573299,156000,lari,,8,2019,60,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,5,new building
561281,2000,lari,month,8,2019,230,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Samtredia st.,Eurostandard,5,4,3,3,15,new building
569730,3500,lari,month,8,2019,160,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Newly renovated,4,3,2,3,3,new building
571772,1200,lari,month,8,2019,125,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,4,3,2,2,3,old building
572300,18000,lari,month,8,2019,540,600,for_rent,private_house,House,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,8,6,2,7,,new building
570763,840000,lari,,8,2019,192,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Eurostandard,4,3,2,1,11,new building
561293,2400,lari,month,8,2019,150,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,S. Chiaureli st.,Newly renovated,4,3,2,2,5,new building
572051,3600,lari,month,8,2019,135,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,5,,1,,1,old building
569490,960,lari,month,8,2019,30,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,2,,1,,1,old building
571810,3600,lari,month,8,2019,290,700,for_rent,private_house,House,Tbilisi,Gldani-Nadzaladevi,Tbilisi sea,,Newly renovated,5,4,4,3,,new building
572071,480000,lari,,8,2019,230,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Samtredia st.,Eurostandard,5,4,4,3,15,new building
572074,384930,lari,,8,2019,98,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,2,1,2,1,4,new building
564960,1900,lari,month,8,2019,145,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,Janashia st.,Newly renovated,5,,1,1,2,old building
569328,780,lari,month,8,2019,42,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,2,1,1,1,4,old building
575485,1400,lari,month,8,2019,80,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kuchishvili st.,Newly renovated,2,1,1,1,2,new building
574492,8400,lari,month,8,2019,300,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava turn I,Eurostandard,5,4,3,5,12,new building
