pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
336059,Contract price,,,4,2018,71,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,25,2,1,1,3,
438901,Contract price,,,4,2018,66,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,Gr.Robakidze avenue,,2,1,1,1,13,under construction
498772,787,lari,month,4,2018,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Newly renovated,2,1,1,1,3,new building
524854,90000,lari,,4,2018,75,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Temqa,,Under renovation,3,2,1,,1,old building
617990,Contract price,,,4,2018,300,1200,for_sale,summer_house,Summer Cottage,Manglisi,,,,Renovated,9,5,2,2,,old building
650347,20,lari,month,4,2018,100,100,for_rent,summer_house,Summer Cottage,Bakuriani,,,,Newly renovated,3,3,2,1,,new building
703610,98,lari,day,4,2018,,,for_lease_one,flat,Apartments,Batumi,,,Sheriff Khimshiashvili st.,Eurostandard,1,1,1,1,27,new building
703617,100,lari,day,4,2018,,,for_lease_one,flat,Apartments,Batumi,,,Sheriff Khimshiashvili st.,Eurostandard,1,1,1,1,27,new building
746813,Contract price,,,4,2018,35,,for_sale,commercial_estate,Retail real estate,Telavi,,,,Newly renovated,2,,1,,1,old building
746831,Contract price,,,4,2018,,120,for_sale,land,Land,Gurjaani,,,,,,,,,,
695554,1082,lari,month,4,2018,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,N. Ramishvili st.,Eurostandard,3,2,1,2,4,new building
774859,133620,lari,,4,2018,75,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,Newly renovated,4,2,2,,1,old building
758686,1914400,lari,,4,2018,2000,3000,for_sale,commercial_estate,Building,Gori,,,,Under renovation,70,,20,3,4,old building
807202,16,lari,month,4,2018,2000,3000,for_rent,commercial_estate,Business center,Gori,,,,Under renovation,70,,30,2,4,old building
800803,1,lari,,4,2018,200,,for_sale,commercial_estate,Restaurant,Tbilisi,Didgori,Kojori,,Renovated,1,,2,1,2,under construction
827069,300,lari,month,4,2018,39,,for_rent,flat,Apartments,Rustavi,,,,Old renovated,1,1,3,,3,old building
841853,1076850,lari,,4,2018,414,376,for_sale,private_house,House,Batumi,,,David the Builder st.,Eurostandard,9,6,3,6,,
836375,186654,lari,,4,2018,139,,for_sale,flat,Apartments,Batumi,,,David the Builder st.,Eurostandard,3,2,1,2,2,new building
830720,250451,lari,,4,2018,132,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Old renovated,5,3,2,2,2,old building
865991,155545,lari,,4,2018,92,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Samtredia st.,Old renovated,3,2,1,,2,old building
852401,83755,lari,,4,2018,44,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,,2,1,1,1,2,
867799,400,lari,month,4,2018,78,,for_rent,flat,Apartments,Kutaisi,,,,Newly renovated,4,3,2,,8,old building
866151,179475,lari,,4,2018,95,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Old renovated,4,3,1,1,4,old building
866100,186654,lari,,4,2018,130,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Old renovated,4,3,1,,9,old building
866073,76576,lari,,4,2018,50,360,for_sale,private_house,House,Tbilisi,Gldani-Nadzaladevi,Gldani,,Newly renovated,3,2,1,,,new building
857790,244086,lari,,4,2018,107,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,4,3,1,3,4,new building
828341,218000,lari,,4,2018,77,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,3,2,1,2,14,new building
854559,172296,lari,,4,2018,120,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Varketili,Javakheti st.,Newly renovated,4,3,3,3,12,new building
882756,180000,lari,,4,2018,84,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tsagareli st.,White Frame,3,2,1,2,3,new building
902657,95720,lari,,4,2018,,800,for_sale,land,Land,Tbilisi,Gldani-Nadzaladevi,Avchala,E.Andronikashvili I turn,,,,,,,
902656,137000,lari,,4,2018,62,,for_sale,flat,Apartments,Tbilisi,,,,,2,1,1,1,9,
902655,108400,lari,,4,2018,33,,for_sale,flat,Apartments,Batumi,,,Sheriff Khimshiashvili st.,Renovated,1,1,1,1,12,
902652,80000,lari,,4,2018,,2000,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Digomi village,,,,,,,,
902651,74348,lari,,4,2018,,600,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Digomi village,,,,,,,,
858944,53843,lari,,4,2018,35,,for_sale,flat,Apartments,Batumi,,,,Black Frame,2,1,1,1,4,new building
902647,55039,lari,,4,2018,85,,for_sale,flat,Apartments,Kutaisi,,,,Old renovated,3,2,1,,6,old building
891001,100506,lari,,4,2018,,1500,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Digomi village,,,,,,,,
877370,68800,lari,,4,2018,50,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Gldani,,Renovated,2,2,1,,8,old building
