pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
508832,85820,lari,,7,2020,50,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,2,1,1,,1,old building
934450,3074,lari,month,7,2020,83,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,,,Newly renovated,3,2,1,1,1,new building
1135149,122920,lari,,7,2020,75,,for_sale,flat,Apartments,Batumi,,,Sheriff Khimshiashvili st.,White Frame,2,1,1,1,2,under construction
864411,153250,lari,,7,2020,43,,for_sale,flat,Apartments,Bakuriani,,,,Newly renovated,1,1,1,1,3,new building
1032914,Contract price,,,7,2020,,1300,for_sale,land,Land,Mtskheta,,,,,,,,,,
857856,5224,lari,month,7,2020,154,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Eurostandard,4,2,3,2,2,new building
685059,1844,lari,month,7,2020,140,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,4,3,2,2,3,new building
798725,1555,lari,month,7,2020,75,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Eurostandard,2,1,1,1,8,new building
757518,1690,lari,month,7,2020,55,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,2,1,1,1,4,new building
909840,2632,lari,month,7,2020,105,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,Eurostandard,3,2,2,2,6,new building
993297,11677,lari,month,7,2020,385,400,for_rent,private_house,House,Mtskheta,,,,Eurostandard,5,3,3,3,,new building
1075217,9219,lari,month,7,2020,400,2000,for_rent,private_house,House,Mtskheta,,,,Eurostandard,7,4,4,4,,new building
891669,9219,lari,month,7,2020,220,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,,Eurostandard,4,3,3,3,7,new building
746262,2151,lari,month,7,2020,550,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti st.,Eurostandard,2,1,1,1,7,new building
993303,12292,lari,month,7,2020,350,400,for_rent,private_house,House,Mtskheta,,,,Eurostandard,6,4,4,4,,new building
1060631,7683,lari,month,7,2020,230,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,4,3,3,3,11,new building
752665,1844,lari,month,7,2020,95,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Eurostandard,2,1,1,1,6,new building
777500,1600,lari,month,7,2020,140,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Eurostandard,4,3,2,2,5,new building
1047068,2458,lari,month,7,2020,85,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,3,2,1,1,15,new building
832288,3000000,lari,,7,2020,450,,for_sale,commercial_estate,Restaurant,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,,,6,,,new building
905506,9219,lari,month,7,2020,250,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Eurostandard,5,3,3,3,3,new building
915235,7683,lari,month,7,2020,270,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Eurostandard,5,3,3,3,8,new building
941862,1537,lari,month,7,2020,55,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Eurostandard,2,1,1,1,6,new building
706089,3380,lari,month,7,2020,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Tamarashvili st.,Eurostandard,4,3,2,3,3,new building
729898,7375,lari,month,7,2020,170,250,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,4,3,2,,,new building
859435,3629,lari,month,7,2020,135,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Eurostandard,4,3,2,2,4,new building
686122,2458,lari,month,7,2020,120,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Mardjanishvili st.,Eurostandard,3,2,2,2,4,new building
694832,37,lari,month,7,2020,3385,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Mtatsminda,Tabukashvili st.,Eurostandard,50,,10,,1,new building
