pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
464471,150000,dollar,,7,2016,123,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Newly renovated,5,,1,,1,old building
430670,79000,dollar,,7,2016,56,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Tamarashvili st.,Newly renovated,2,1,1,1,5,new building
421269,170000,dollar,,7,2016,120,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,3,2,1,1,6,new building
430676,2500,dollar,month,7,2016,120,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Newly renovated,3,,1,,1,new building
417520,800,dollar,month,7,2016,45,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Mtskheta st.,Newly renovated,1,1,1,1,5,
439031,800,dollar,month,7,2016,61,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,2,,1,,1,new building
420183,65000,dollar,,7,2016,71,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Old renovated,3,2,2,1,5,old building
421145,750000,dollar,,7,2016,1773,600,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Didube,,Under renovation,30,,15,21,5,new building
443039,77000,dollar,,7,2016,80,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,4,2,2,1,3,new building
464478,1200,dollar,month,7,2016,70,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Old renovated,3,,2,1,1,old building
420231,450,dollar,month,7,2016,62,,for_rent,flat,Tbilisi,Didube-Chugureti,Didube,Kutaisi st.,Newly renovated,2,1,1,,5,new building
420204,1000,dollar,month,7,2016,80,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,4,1,1,,1,new building
420246,159000,dollar,,7,2016,230,150,for_sale,private_house,Tbilisi,Old Tbilisi,Krtsanisi,Krtsanisi str.,Newly renovated,6,4,2,1,,new building
420656,135000,dollar,,7,2016,150,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,5,3,1,2,8,new building
421265,104000,dollar,,7,2016,79,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,3,2,1,,11,new building
421279,160000,dollar,,7,2016,115,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,3,2,2,2,4,new building
421290,800,dollar,month,7,2016,115,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,2,2,2,2,4,new building
422762,80000,dollar,,7,2016,67,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Newly renovated,3,2,2,,2,new building
427814,1700,dollar,month,7,2016,160,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,2,3,4,new building
432170,700,dollar,month,7,2016,110,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Universiteti st.,Newly renovated,4,,1,,1,new building
464467,105000,dollar,,7,2016,70,,for_sale,flat,Tbilisi,Old Tbilisi,Vera,Kostava st.,Renovated,4,2,1,,3,new building
437158,220000,dollar,,7,2016,224,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Eurostandard,6,3,3,3,7,new building
439778,21000,dollar,,7,2016,24,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,1,,1,,5,new building
439059,35000,dollar,,7,2016,45,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,Poti st.,Old renovated,2,1,1,2,2,old building
439080,82000,dollar,,7,2016,110,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,Newly renovated,4,3,1,1,8,new building
464461,64000,dollar,,7,2016,72,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,3,2,1,1,6,old building
460503,125000,dollar,,7,2016,127,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Old renovated,4,3,1,,1,old building
460508,110000,dollar,,7,2016,125,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,Renovated,6,4,2,1,1,old building
467314,75000,dollar,,7,2016,82,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,Newly renovated,3,2,1,,7,new building
441365,65000,dollar,,7,2016,84,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Tskneti st.,Old renovated,3,2,1,2,7,old building
419257,70,dollar,day,7,2016,,,for_lease_one,flat,Tbilisi,Old Tbilisi,Mtatsminda,Shevchenko st.,Newly renovated,3,2,2,1,5,new building
379120,55000,dollar,,7,2016,120,,for_sale,flat,Tbilisi,Old Tbilisi,Krtsanisi,,Under renovation,3,2,1,,3,old building
453995,42000,dollar,,7,2016,51,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,Old renovated,2,1,1,,1,old building
475946,40000,dollar,,7,2016,70,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,Mukhrani st.,,2,1,2,1,1,
424776,95000,dollar,,7,2016,180,1400,for_sale,summer_house,Tbilisi,Didgori,Kojori,,Renovated,5,3,4,2,,old building
380296,110000,dollar,,7,2016,,206,for_sale,land,Tbilisi,Old Tbilisi,Avlabari,,,,,,,,
427081,190000,dollar,,7,2016,150,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,,,1,1,1,new building
363219,400000,dollar,,7,2016,446,840,for_sale,private_house,Tbilisi,Isani-Samgori,Ortachala,I Kheivni st.,Newly renovated,9,5,3,2,,old building
475800,320,dollar,month,7,2016,65,,for_rent,flat,Tbilisi,Vake-Saburtalo,Didi digomi,D. Tavdadebuli st.,Newly renovated,3,2,1,,6,old building
400473,30,lari,day,7,2016,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,1,1,1,,6,new building
186631,4000,dollar,month,7,2016,90,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,,Old renovated,,,1,,1,old building
189972,13000,lari,month,7,2016,1570,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Renovated,,,6,,,
186636,Contract price,,,7,2016,25,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,1,,1,,1,old building
199511,,,,7,2016,,,to_buy,commercial_estate,Tbilisi,,,,,,,,,,
199512,Contract price,,,7,2016,115,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,4,3,2,,7,
241920,18,dollar,month,7,2016,730,,for_rent,commercial_estate,Tbilisi,,,,Eurostandard,,,,,,
314717,3000,dollar,month,7,2016,200,500,for_rent,private_house,,,,,,6,4,2,,,
314719,70000,dollar,,7,2016,85,100,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,,3,2,1,1,,
314720,Contract price,,,7,2016,160,100,for_sale,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,Gagarini st.,,6,3,2,,,
368276,,,,7,2016,,,to_buy,flat,Tbilisi,Vake-Saburtalo,Vake,,,3,,,,,
260980,600,lari,month,7,2016,70,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,Guramishvili avenue,Eurostandard,3,2,1,,1,
325559,Contract price,,,7,2016,65,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,2,2,1,1,3,old building
201285,700,dollar,month,7,2016,285,1000,for_rent,commercial_estate,Tbilisi,Isani-Samgori,Samgori,Kakheti highway,,,,,,,
263511,1470,dollar,month,7,2016,427,,for_rent,commercial_estate,Tbilisi,Isani-Samgori,,,Renovated,,,,,,
344502,75000,dollar,,7,2016,,600,for_sale,land,Mtskheta,,,,,,,,,,
475619,600,dollar,month,7,2016,85,,for_rent,flat,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,3,2,1,,2,old building
475610,300,dollar,month,7,2016,56,,for_rent,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Giorgi Brtskinvale st.,Newly renovated,2,1,1,2,6,new building
400014,113400,dollar,,7,2016,162,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,White Frame,5,3,2,1,3,
425801,Contract price,,,7,2016,20,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,,1,1,2,,1,
433224,1,dollar,month,7,2016,70,,for_rent,flat,Borjomi,,,,,2,2,2,1,2,
430387,220000,dollar,,7,2016,330,300,for_sale,summer_house,Tbilisi,Didgori,Kojori,,Newly renovated,12,8,4,2,,new building
424023,Contract price,,,7,2016,97,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,White Frame,3,2,3,1,9,new building
433163,Contract price,,,7,2016,120,289,for_sale,private_house,Tbilisi,Didube-Chugureti,Kukia,,,6,3,2,2,,
444919,55000,dollar,,7,2016,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,,3,2,3,1,13,
227255,272000,dollar,,7,2016,340,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,,,10,,4,1,4,
432856,11000,lari,,7,2016,70,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,,,3,,2,,1,
423353,Contract price,,,7,2016,50,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Digomi,Beliashvili st.,Black Frame,2,,1,,1,new building
174614,45000,dollar,,7,2016,,1500,for_sale,land,Tbilisi,Vake-Saburtalo,Tkhinvali,Tkhinvali st.,,,,,,,
203780,Contract price,,,7,2016,110,,for_sale,flat,Tbilisi,Didgori,,,,3,2,2,,1,
183675,75000,dollar,,7,2016,117,,for_sale,flat,Borjomi,,,,Black Frame,5,4,2,1,2,old building
181941,47600,dollar,,7,2016,68,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Black Frame,2,2,2,2,9,new building
425408,25000,dollar,month,7,2016,90,,for_lease,flat,Tbilisi,Vake-Saburtalo,Didi digomi,D. Tavdadebuli st.,Old renovated,4,3,2,2,7,old building
146864,Contract price,,,7,2016,360,1600,for_sale,private_house,Senaki,,,,Old renovated,12,8,4,2,,old building
336409,Contract price,,,7,2016,200,,for_rent,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Giorgi Brtskinvale st.,,8,4,3,,1,
180422,15,lari,,7,2016,,900,for_sale,land,Rustavi,,,,,,,,,,
380965,Contract price,,,7,2016,500,237,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Gldanula,,,10,8,5,5,,
402860,Contract price,,,7,2016,176,40,for_sale,private_house,Tbilisi,Old Tbilisi,Avlabari,Tsurtsumia st.,,8,4,2,2,,
357012,Contract price,,,7,2016,70,,for_sale,flat,Tbilisi,Isani-Samgori,Ortachala,,,2,1,2,1,3,
336279,Contract price,,,7,2016,115,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,3,2,3,1,14,
341284,41000,dollar,,7,2016,60,,for_sale,flat,Tbilisi,Old Tbilisi,Avlabari,,,2,1,2,,1,
343146,120000,dollar,,7,2016,220,300,for_sale,private_house,Tbilisi,Vake-Saburtalo,Didi digomi,,,8,4,4,4,,
162055,700,dollar,,7,2016,220,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Black Frame,5,3,3,2,7,new building
178008,1,dollar,month,7,2016,110,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Turgenev st.,Newly renovated,5,4,2,,1,old building
373476,Contract price,,,7,2016,60,,for_sale,flat,Tbilisi,Old Tbilisi,Sololaki,,,2,1,3,1,1,
175505,2,dollar,,7,2016,,78833,for_sale,land,Tbilisi,,,,,,,,,,
223309,750,dollar,month,7,2016,90,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,,,3,2,2,,1,
345301,10000,dollar,,7,2016,,167,for_sale,land,Surami,,,,,,,,,,
175663,Contract price,,,7,2016,1,1,for_sale,summer_house,,,,,,1,1,1,,,
324600,Contract price,,,7,2016,78,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,,,3,2,3,,1,
176714,130000,dollar,,7,2016,130,,for_sale,flat,Tbilisi,Old Tbilisi,,,Old renovated,4,3,2,,3,
178181,Contract price,,,7,2016,,20000,for_sale,land,Tbilisi,,,,,,,,,,
218199,Contract price,,,7,2016,55,400,for_sale,summer_house,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,1,1,1,1,,
195883,Contract price,,,7,2016,105,105,for_sale,private_house,Borjomi,,,,,4,4,3,,,
331350,42000,dollar,,7,2016,70,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,2,1,3,,1,
389921,Contract price,,,7,2016,35,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,Poti st.,,1,1,2,,1,
198979,17000,dollar,,7,2016,30,,for_sale,flat,Tbilisi,Isani-Samgori,Ponichala,,,1,1,1,,5,
189956,2000,dollar,month,7,2016,800,7000,for_rent,commercial_estate,Rustavi,,,,Old renovated,,,,,,old building
351324,Contract price,,,7,2016,26,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,,,2,,2,,1,
198258,Contract price,,,7,2016,100,2128,for_sale,summer_house,Tbilisi,Didgori,Tskneti,,Black Frame,3,2,1,1,,old building
198700,13000,dollar,,7,2016,21,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Tsinamdzgvrishvili st.,,1,1,1,1,2,
199832,45000,dollar,,7,2016,134,800,for_sale,private_house,Borjomi,,,,,5,3,3,2,,
205113,155000,dollar,,7,2016,172,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti I lane,,5,3,3,,1,
201135,120000,dollar,,7,2016,,1000,for_sale,land,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,,,,,,,
323144,882000,dollar,,7,2016,1800,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,,,24,48,24,8,6,under construction
208829,110000,dollar,,7,2016,200,160,for_sale,private_house,Tbilisi,Vake-Saburtalo,Vashlijvari,,,8,4,4,2,,
204162,35000,dollar,,7,2016,110,60,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Java st.,,4,2,3,1,,
204244,36000,dollar,,7,2016,96,,for_sale,flat,Borjomi,,,,Old renovated,3,2,3,,7,old building
348084,35000,dollar,,7,2016,80,299,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Java st.,,4,2,3,1,,
205081,40000,dollar,,7,2016,200,3000,for_sale,private_house,Tbilisi,Isani-Samgori,Lilo,,,3,2,2,1,,
205380,1000,dollar,month,7,2016,70,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Purtseladze st.,Newly renovated,,,2,,,
205400,Contract price,,,7,2016,120,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,4,3,3,,5,
420177,Contract price,,,7,2016,88,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,Petre Iberi st.,,3,2,2,1,3,
205663,52000,dollar,,7,2016,97,,for_sale,flat,Tbilisi,Isani-Samgori,Vazisubani,,Old renovated,3,2,3,,2,old building
338327,220000,dollar,,7,2016,1800,,for_sale,commercial_estate,Tbilisi,,,,,10,,9,2,1,
207210,10000,dollar,,7,2016,24,,for_sale,flat,Tbilisi,Isani-Samgori,Samgori,Kakheti highway,,1,1,1,,2,
371978,40000,dollar,,7,2016,110,,for_sale,flat,Kutaisi,,,,,4,3,3,3,6,
211780,125000,dollar,,7,2016,125,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,White Frame,4,3,3,2,9,under construction
211200,Contract price,,,7,2016,300,700,for_sale,private_house,Tbilisi,Old Tbilisi,,,,8,3,3,,,
211415,Contract price,,,7,2016,600,2600,for_sale,commercial_estate,Akhmeta,,,,,,,,,,
211754,Contract price,,,7,2016,3600,16522,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
214894,108000,dollar,,7,2016,135,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,White Frame,5,3,3,2,11,new building
220705,47000,dollar,,7,2016,49,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,,2,1,2,1,4,
225610,Contract price,,,7,2016,39,,for_sale,flat,Tbilisi,Didube-Chugureti,Digomi,,White Frame,1,1,2,1,11,new building
371534,Contract price,,,7,2016,930,800,for_rent,private_house,Tbilisi,Vake-Saburtalo,Saburtalo,,,20,15,4,10,,
229858,52000,dollar,,7,2016,66,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,,2,2,3,,7,
224528,115000,dollar,,7,2016,91,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,3,2,3,,3,new building
305311,Contract price,,,7,2016,105,270,for_sale,private_house,Tbilisi,Vake-Saburtalo,Digomi village,,,4,3,4,1,,
228690,Contract price,,,7,2016,86,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,,3,2,3,1,2,
225069,10,dollar,month,7,2016,200,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,,4,,3,,1,
227188,53000,dollar,,7,2016,130,30,for_sale,private_house,Tbilisi,Vake-Saburtalo,,,,5,3,3,1,,
227245,49000,dollar,,7,2016,90,25,for_sale,private_house,Tbilisi,Didube-Chugureti,Chugureti,Chitaia st.,,2,1,2,1,,
227010,160000,dollar,,7,2016,270,20,for_sale,private_house,Tbilisi,Didube-Chugureti,Chugureti,,,10,5,6,4,,
355113,Contract price,,,7,2016,260,1500,for_sale,private_house,Mtskheta,,,,,8,4,3,1,,
230123,100000,dollar,,7,2016,133,20,for_sale,private_house,Tbilisi,Didube-Chugureti,Chugureti,,,7,4,3,,,
340589,Contract price,,,7,2016,150,435,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,,5,3,3,2,,
229011,Contract price,,,7,2016,150,287,for_sale,private_house,Tbilisi,Vake-Saburtalo,,,,6,4,4,2,,
343430,40000,dollar,,7,2016,60,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,2,1,2,1,4,
231708,180000,dollar,,7,2016,270,150,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Sanzona,,,10,5,4,3,,
232039,41000,dollar,,7,2016,64,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,,2,2,3,,7,
232368,Contract price,,,7,2016,40,,for_rent,commercial_estate,Tbilisi,Gldani-Nadzaladevi,,,,,,2,,,
429036,38000,dollar,,7,2016,65,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,White Frame,2,1,2,2,8,new building
233102,28000,dollar,,7,2016,55,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Isani,,,2,,2,,1,
233131,45000,dollar,,7,2016,75,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,,3,2,2,1,4,
233699,18000,dollar,month,7,2016,50,10,for_lease,private_house,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,2,1,2,1,,new building
350780,Contract price,,,7,2016,64,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Gldani,,,3,2,3,,1,
467606,Contract price,,,7,2016,56,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,Under renovation,2,1,2,,2,old building
348918,5500,dollar,month,7,2016,20,,for_lease,flat,Tbilisi,Didube-Chugureti,Kukia,,,1,1,1,,1,
353023,300000,dollar,,7,2016,1600,,for_sale,commercial_estate,Kutaisi,,,,,,,2,,,
408108,Contract price,,,7,2016,80,132,for_sale,private_house,Tbilisi,Isani-Samgori,Isani,,,3,2,2,10,,
367025,21000,dollar,,7,2016,55,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,2,1,2,,1,
366671,Contract price,,,7,2016,104,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,,4,3,3,1,2,
366674,Contract price,,,7,2016,104,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Isani,,,4,,2,1,2,
336872,Contract price,,,7,2016,180,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,,,5,,3,3,4,
324287,20580,dollar,,7,2016,42,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,,,1,1,2,2,3,
355124,15000,dollar,,7,2016,48,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,2,,2,,1,
338684,38000,dollar,,7,2016,60,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,,,3,2,3,,1,
356587,Contract price,,,7,2016,168,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,5,3,3,2,11,
345675,800,dollar,,7,2016,162,,for_sale,flat,Tbilisi,Didube-Chugureti,Didube,,,5,3,3,1,3,
406067,Contract price,,,7,2016,200,1600,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Digomi village,,,3,,2,,1,
441655,Contract price,,,7,2016,,2000,for_sale,land,Bulachauri,,,,,,,,,,
330029,Contract price,,,7,2016,40,60,for_lease,private_house,Tbilisi,Vake-Saburtalo,Vashlijvari,,,1,1,2,1,,
373433,47000,dollar,,7,2016,220,1000,for_sale,private_house,Kutaisi,,,,,6,4,3,2,,
364019,Contract price,,,7,2016,135,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,3,2,2,,4,
360924,600,dollar,month,7,2016,60,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,,,2,1,2,,1,
372020,55000,dollar,,7,2016,450,1500,for_sale,private_house,Kutaisi,,,,,6,4,3,2,,
471419,124100,dollar,,7,2016,146,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,6,3,3,1,8,old building
407438,Contract price,,,7,2016,45,,for_sale,flat,Tbilisi,Vake-Saburtalo,Bagebi,,,2,1,2,2,5,
364858,25000,dollar,,7,2016,68,,for_sale,flat,Kutaisi,,,,,2,1,2,,4,
406036,Contract price,,,7,2016,,700,for_sale,land,Tbilisi,Vake-Saburtalo,Digomi village,,,,,,,,
360214,45000,dollar,,7,2016,65,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Didi digomi,,,2,,3,,1,
358954,31000,dollar,,7,2016,55,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,Bukhaidze st.,,2,1,3,1,1,
360527,97000,dollar,,7,2016,105,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Sanzona,,,4,2,2,2,13,
360892,75000,dollar,,7,2016,80,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Didube,,,3,,2,,1,
438602,25000,dollar,,7,2016,55,,for_sale,flat,Tbilisi,Isani-Samgori,Isani,,Newly renovated,2,1,2,,1,old building
364487,Contract price,,,7,2016,62,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,,3,2,2,2,3,
372784,Contract price,,,7,2016,,3000,for_sale,land,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
366520,600,dollar,month,7,2016,80,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,,,2,1,2,2,5,
301054,180000,dollar,,7,2016,180,350,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Sanzona,,,8,4,3,2,,
300494,300,dollar,month,7,2016,48,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,,,2,1,2,1,1,
300969,43000,dollar,,7,2016,70,80,for_sale,private_house,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,2,1,2,1,,
301573,150000,dollar,,7,2016,111,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,,Newly renovated,3,2,3,2,4,old building
303209,31000,dollar,,7,2016,45,,for_sale,flat,Tbilisi,Didube-Chugureti,Chugureti,,,2,1,2,,1,
335851,Contract price,,,7,2016,61,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,3,2,2,,2,
316986,1200,dollar,month,7,2016,240,,for_rent,commercial_estate,Tbilisi,Isani-Samgori,Isani,,,6,,4,,1,
