pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
535097,2150,lari,month,10,2019,70,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Chitadze st.,Newly renovated,2,1,1,,1,new building
534452,10000,lari,month,10,2019,600,450,for_rent,private_house,House,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,7,5,3,7,,new building
534692,950,lari,month,10,2019,40,40,for_rent,private_house,House,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,2,1,1,,,old building
535048,2000,lari,month,10,2019,100,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,3,2,1,1,2,new building
535854,4500,lari,month,10,2019,105,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,3,2,1,1,2,old building
536496,12000,lari,month,10,2019,670,800,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,12,6,4,7,,new building
535109,1950,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,2,1,1,1,7,new building
535697,650,lari,month,10,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,1,5,old building
543585,2800,lari,month,10,2019,180,200,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,6,4,2,,,new building
545361,600,lari,month,10,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,,4,old building
543140,4500,lari,month,10,2019,145,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,6,4,3,,2,new building
544727,800,lari,month,10,2019,77,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,2,1,1,1,6,old building
544560,1050,lari,month,10,2019,55,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Shio Mgvimeli st.,Newly renovated,2,1,1,1,3,old building
557962,3300,lari,month,10,2019,310,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Newly renovated,6,,2,2,6,new building
557803,230000,lari,,10,2019,80,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,2,1,1,2,5,old building
556688,800,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,7,new building
556272,1200,lari,month,10,2019,100,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,,Newly renovated,3,2,1,2,15,new building
556228,173745,lari,,10,2019,62,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Old renovated,2,1,1,,7,old building
555819,950,lari,month,10,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Gazapkhuli st.,Eurostandard,2,1,1,1,11,new building
556252,950,lari,month,10,2019,100,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,3,,1,1,2,old building
556699,1900,lari,month,10,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,4,3,2,2,15,new building
557189,4500,lari,month,10,2019,800,1500,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,8,6,4,,,new building
553443,1800,lari,month,10,2019,105,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,2,1,2,5,new building
552496,1050,lari,month,10,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,2,2,old building
552359,1000,lari,month,10,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,3,2,2,2,2,old building
551840,1200,lari,month,10,2019,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kekelidze st.,Newly renovated,3,2,1,1,3,old building
548743,850,lari,month,10,2019,77,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Budapeshti st.,Newly renovated,3,2,1,,2,old building
546990,4455,lari,month,10,2019,170,600,for_rent,private_house,House,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,4,3,2,,,new building
547843,1000,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,1,1,,6,new building
548830,1200,lari,month,10,2019,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,3,new building
546625,850,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,2,1,1,1,5,old building
547909,1300,lari,month,10,2019,55,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,2,1,1,1,6,new building
550474,275000,lari,,10,2019,72,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,2,1,1,1,12,new building
550480,1800,lari,month,10,2019,72,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,2,1,1,1,12,new building
551674,950,lari,month,10,2019,85,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Old renovated,3,2,1,1,2,old building
546594,950,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,2,1,1,,3,new building
566028,1300,lari,month,10,2019,150,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,1,4,new building
571940,2400,lari,month,10,2019,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Arakishvili st.,Newly renovated,5,3,2,1,2,old building
560716,490050,lari,,10,2019,140,,for_sale,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,2,,1,,1,new building
571805,6000,lari,month,10,2019,155,1200,for_rent,private_house,House,Tbilisi,Vake-Saburtalo,Digomi 8,,Newly renovated,4,3,2,,,new building
568389,940000,lari,,10,2019,380,250,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme hill,Newly renovated,6,4,3,3,,new building
562395,1100,lari,month,10,2019,140,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,2,2,5,old building
569082,1050,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,2,1,1,,7,new building
573182,1650,lari,month,10,2019,120,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Eurostandard,4,3,2,1,11,new building
566042,683,lari,month,10,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,1,1,2,1,8,old building
599407,83160,lari,,10,2019,85,,for_sale,flat,Apartments,Kobuleti,,,,Renovated,5,3,1,1,1,old building
567332,1400,lari,month,10,2019,96,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tsagareli st.,Newly renovated,3,2,2,1,4,new building
615546,600,lari,month,10,2019,35,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Mitskevichi st.,Newly renovated,1,1,1,1,3,old building
608186,1400,lari,month,10,2019,85,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,I.Abashidze st.,Newly renovated,3,2,1,1,2,old building
675106,3350,lari,month,10,2019,140,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Old renovated,4,,2,,1,old building
675045,850,lari,month,10,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,3,2,1,1,2,old building
634112,900,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Shio Mgvimeli st.,Old renovated,2,1,1,1,4,old building
632065,900,lari,month,10,2019,60,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,2,1,1,1,5,old building
669960,850,lari,month,10,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Old renovated,3,2,2,2,5,old building
618508,750,lari,month,10,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Old renovated,2,1,1,,8,old building
660995,193050,lari,,10,2019,80,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Anjaparidze st.,Old renovated,3,2,2,,1,old building
668945,650,lari,month,10,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Mosashvili st.,Newly renovated,1,1,1,1,2,old building
653838,1700,lari,month,10,2019,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,3,2,2,2,6,new building
669972,2150,lari,month,10,2019,75,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Janashia st.,Eurostandard,2,1,1,1,7,new building
626710,1200,lari,month,10,2019,55,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,Kipiani st.,Newly renovated,2,1,1,1,2,old building
625181,3500,lari,month,10,2019,365,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Iosebidze st.,Newly renovated,7,5,4,4,5,new building
647954,1123000,lari,,10,2019,650,1500,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Digomi 7,,Newly renovated,6,3,3,4,,new building
664098,1400,lari,month,10,2019,77,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Janashia st.,Eurostandard,2,1,1,1,4,new building
638230,700,lari,month,10,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Old renovated,2,1,1,,1,old building
618023,1200,lari,month,10,2019,120,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,,Newly renovated,3,2,1,1,2,new building
645927,750,lari,month,10,2019,75,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Rcheulishvili st.,Newly renovated,2,1,1,1,2,old building
626703,950,lari,month,10,2019,70,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Mtatsminda,E.Gabashvili st.,Newly renovated,2,1,2,,1,old building
626218,1200,lari,month,10,2019,75,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,2,,1,,2,old building
654623,670000,lari,,10,2019,121,,for_sale,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Eurostandard,5,,1,1,3,new building
665387,720,lari,month,10,2019,42,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Marijani st.,Newly renovated,2,1,1,1,7,new building
640303,1000,lari,month,10,2019,88,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Barnovi st.,Old renovated,2,1,1,1,2,old building
661044,700,lari,month,10,2019,30,,for_rent,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Kostava st.,Newly renovated,2,1,1,1,3,old building
630836,600,lari,month,10,2019,38,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Old renovated,2,1,1,,8,old building
639543,950,lari,month,10,2019,67,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bochorishvili st.,Newly renovated,2,1,1,1,6,new building
621880,950,lari,month,10,2019,80,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,3,2,1,,7,old building
660796,1300,lari,month,10,2019,138,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,1,6,new building
633665,300000,lari,,10,2019,130,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,N. Djvania st.,Eurostandard,3,2,2,1,2,new building
618050,1550,lari,month,10,2019,90,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,3,2,1,1,7,new building
637764,396000,lari,,10,2019,168,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Eurostandard,4,3,2,3,11,new building
669767,840000,lari,,10,2019,450,1250,for_sale,private_house,House,Tbilisi,Old Tbilisi,Mtatsminda,,Newly renovated,8,5,3,1,,new building
658244,480000,lari,,10,2019,100,,for_sale,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Old renovated,4,,2,,1,old building
670293,2850,lari,month,10,2019,150,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,4,,2,,1,new building
622165,700,lari,month,10,2019,45,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,2,1,1,,1,old building
637514,910000,lari,,10,2019,270,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,Melikishvili st.,Newly renovated,15,7,3,5,7,new building
643415,1050,lari,month,10,2019,110,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,3,2,1,1,6,old building
627800,1200,lari,month,10,2019,75,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,7,new building
624987,950,lari,month,10,2019,54,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,2,1,1,1,11,new building
672351,743,lari,month,10,2019,20,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Vera,,Old renovated,1,,1,,1,old building
630628,700,lari,month,10,2019,48,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Politkovskaya  st.,Newly renovated,2,1,1,,8,new building
661095,264000,lari,,10,2019,102,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,Newly renovated,3,2,1,2,6,new building
661100,215000,lari,,10,2019,86,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,2,new building
661105,525000,lari,,10,2019,165,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Eurostandard,3,2,2,1,7,new building
