pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
339639,Contract price,,,9,2018,,300,for_sale,land,Land,Shekvetili,,,,,,,,,,
231556,600990,lari,,9,2018,192,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,5,4,2,5,6,new building
186919,235,lari,,9,2018,,1500,for_sale,land,Land,Batumi,,,,,,,,,,
249366,2613,lari,month,9,2018,136,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,Newly renovated,3,2,1,2,5,new building
437386,718575,lari,,9,2018,225,,to_buy,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,Newly renovated,4,,,,3,new building
524513,5226,lari,month,9,2018,165,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,4,3,2,2,8,new building
509397,41808,lari,,9,2018,,1000,for_sale,land,Land,Tsitsamuri,,,,,,,,,,
514227,574860,lari,,9,2018,165,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Newly renovated,4,3,2,2,8,new building
591521,418080,lari,,9,2018,,4000,for_sale,land,Land,Bakuriani,,,,,,,,,,
581168,827798,lari,,9,2018,,5760,for_sale,land,Land,Shekvetili,,,,,,,,,,
582277,52260,lari,,9,2018,,600,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
591180,135876,lari,,9,2018,100,,for_sale,flat,Apartments,Mtskheta,,,,Renovated,3,2,1,2,4,old building
588796,784,lari,month,9,2018,76,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Didi digomi,,Renovated,3,2,2,1,13,old building
253104,313560,lari,,9,2018,105,3500,for_sale,summer_house,Summer Cottage,Grigoleti,,,,Newly renovated,5,3,1,1,,new building
625723,820,lari,month,9,2018,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,25,1,1,1,3,old building
646284,80,lari,day,9,2018,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,2,1,1,1,14,new building
638816,13065,lari,month,9,2018,175,,for_rent,commercial_estate,Retail real estate,Tbilisi,Old Tbilisi,Vera,Melikishvili st.,,3,,1,,1,
636141,169845,lari,,9,2018,,777,for_sale,land,Land,Tbilisi,Didgori,Tskneti,,,,,,,,
665611,218387,lari,,9,2018,92,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Zakariadze st.,Old renovated,4,3,1,2,2,old building
681876,Contract price,,,9,2018,100,1000,for_sale,private_house,House,Samtredia,,,,,6,2,1,,,
685314,1829,lari,month,9,2018,94,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,S.Tsintsadze st.,Renovated,3,2,1,2,11,new building
658694,31356,lari,month,9,2018,450,,for_rent,commercial_estate,Restaurant,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,3,,3,,1,new building
631816,418080,lari,,9,2018,140,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Renovated,4,3,2,2,11,new building
649225,26130,lari,month,9,2018,551,300,for_rent,private_house,House,Tbilisi,Old Tbilisi,Abanotubani,,Newly renovated,5,3,5,5,,
697613,20904,lari,month,9,2018,300,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,,,,,1,old building
697616,2090400,lari,,9,2018,300,,for_sale,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Vake,,Renovated,,,,,1,
630304,118892,lari,,9,2018,48,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Vazha-pshavela ave.,Newly renovated,3,1,1,,6,old building
658721,836160,lari,,9,2018,,1600,for_sale,land,Land,Tbilisi,Didgori,Kaklebi,,,,,,,,
665383,444210,lari,,9,2018,160,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,E.Takaishvili st.,Renovated,5,2,1,2,4,old building
654644,483405,lari,,9,2018,165,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Newly renovated,4,3,2,2,8,new building
650039,729027,lari,,9,2018,180,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,White Frame,5,3,2,2,8,new building
649273,418080,lari,,9,2018,239,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Renovated,5,4,2,1,8,old building
639806,339690,lari,,9,2018,150,,for_sale,flat,Apartments,Tbilisi,Didgori,Kaklebi,,Black Frame,4,3,2,1,1,new building
665409,653250,lari,,9,2018,350,3000,for_sale,summer_house,Summer Cottage,Tbilisi,Didgori,Tsavkisi,,Old renovated,8,5,2,2,,old building
639811,1045200,lari,,9,2018,220,,for_sale,commercial_estate,Retail real estate,Tbilisi,Old Tbilisi,Sololaki,Atoneli st.,Renovated,7,,3,1,1,old building
639816,10452,lari,month,9,2018,220,700,for_rent,commercial_estate,Building,Tbilisi,Old Tbilisi,Sololaki,Atoneli st.,Renovated,7,,3,1,1,old building
657738,915,lari,month,9,2018,130,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,3,2,2,2,3,old building
671308,119048,lari,,9,2018,67,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,White Frame,2,1,1,2,5,new building
650060,3920,lari,month,9,2018,225,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,4,3,2,1,6,new building
631630,52260,lari,month,9,2018,700,1300,for_rent,commercial_estate,Building,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,,,5,1,1,new building
671311,151031,lari,,9,2018,85,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Tashkenti st.,White Frame,3,2,1,2,5,new building
649296,405015,lari,,9,2018,155,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Renovated,3,2,3,1,10,new building
665431,544824,lari,,9,2018,,3791,for_sale,land,Land,Tbilisi,Gldani-Nadzaladevi,Gldani,Tskalsadeni st.,,,,,,,
665446,2090400,lari,,9,2018,,40000,for_sale,land,Land,Tetritskaro,,,,,,,,,,
649323,169845,lari,,9,2018,100,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Old renovated,4,2,1,,1,old building
664941,164750,lari,,9,2018,97,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Panaskerteli st.,Partially white frame,3,2,1,1,2,new building
676979,3873250,lari,,9,2018,,9882,for_sale,land,Land,Tbilisi,Old Tbilisi,Krtsanisi,,,,,,,,
676984,26130000,lari,,9,2018,4642,,for_sale,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Renovated,,,,,,new building
685442,326625,lari,,9,2018,150,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Shatberashvili st.,Black Frame,3,2,1,3,10,new building
685446,1437150,lari,,9,2018,300,350,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Vake,Gr.Abashidze st.,Old renovated,7,4,3,,,old building
688011,522600,lari,,9,2018,205,800,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Digomi 1,,Renovated,5,4,2,2,,new building
654219,653250,lari,,9,2018,230,600,for_sale,summer_house,Summer Cottage,Tbilisi,Didgori,Tskneti,,Old renovated,7,5,2,1,,old building
664977,172353,lari,,9,2018,97,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Panaskerteli st.,Partially white frame,3,2,1,1,6,new building
664980,13065,lari,month,9,2018,195,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Vake,,Old renovated,,,,,1,old building
654238,3136,lari,month,9,2018,78,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Taktakishvili st.,Newly renovated,2,1,1,1,10,new building
695457,6533,lari,month,9,2018,145,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Bagebi,Tskneti highway,Newly renovated,4,3,2,3,2,new building
