pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,otype_sub,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
1034627,147,lari,day,11,2019,,,for_lease_one,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,3,2,1,1,3,new building
1102817,Contract price,,,11,2019,29,,for_rent,commercial_estate,Office,Kutaisi,,,,Black Frame,1,,1,,1,new building
1102810,123625,lari,,11,2019,31,,for_sale,flat,Apartments,Gudauri,,,,White Frame,1,1,1,1,1,under construction
1102801,600,lari,month,11,2019,52,,for_rent,flat,Apartments,Batumi,,,,,2,1,1,1,6,
1102800,1350,lari,month,11,2019,73,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,3,2,1,1,3,new building
1102795,1000,lari,month,11,2019,300,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vashlijvari,P.Sarajishvili st.,Newly renovated,8,,1,1,2,new building
1102784,9720,lari,year,11,2019,58,,for_lease,flat,Apartments,Tbilisi,,,,Eurostandard,2,1,1,1,2,old building
1102785,2013,lari,month,11,2019,198,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,4,3,3,,9,new building
1102767,14571,lari,,11,2019,50,50,for_sale,private_house,House,Kutaisi,,,,Newly renovated,2,1,1,,,new building
1094430,100625,lari,,11,2019,66,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Gldani,,White Frame,3,2,1,42,14,under construction
1102765,Contract price,,,11,2019,160,130,for_sale,private_house,House,Tbilisi,Gldani-Nadzaladevi,Sanzona,Shengelaia st.,Renovated,5,3,2,1,,old building
1102763,23000,lari,,11,2019,66,,for_sale,flat,Apartments,Chiatura,,,,,2,1,1,,5,
1102738,474375,lari,,11,2019,245,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Didi digomi,Giorgi Brtskinvale st.,Newly renovated,7,3,2,1,1,old building
1102761,103500,lari,,11,2019,20,,for_sale,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Bakhtrioni st.,Newly renovated,1,,1,,1,old building
1102718,287500,lari,,11,2019,,1025,for_sale,land,Land,Tbilisi,Vake-Saburtalo,Didi digomi,,,,,,,,
1102694,90563,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,1,4,
1102692,74750,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,1,7,
1102714,163875,lari,,11,2019,115,1000,for_sale,private_house,House,Tbilisi,Gldani-Nadzaladevi,Avchala,,Newly renovated,5,3,2,,,new building
301777,416875,lari,,11,2019,220,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Batumi st.,Newly renovated,5,4,2,2,9,new building
1102690,80500,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,1,3,
1102691,600,lari,month,11,2019,18,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Iosebidze st.,Renovated,1,,1,,1,
1102684,71875,lari,,11,2019,52,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,,3,
1102683,60375,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,1,2,
1102682,58938,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,5,
1102679,73313,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,,3,
1102675,63250,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,5,
1102674,70438,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,2,
1102676,69000,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,4,
1102671,77625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,1,4,
1102673,57500,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,3,
1102669,61813,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,1,
1102667,73313,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,1,4,
1102666,Contract price,,,11,2019,170,40,for_sale,private_house,House,Gori,,,,Under renovation,6,3,2,1,,new building
1102665,83375,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,1,2,
1102664,77625,lari,,11,2019,50,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Tskhra dzma st.,Old renovated,2,1,2,,1,old building
1102663,94875,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,2,3,
1102661,69000,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,,1,
1102659,87113,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,2,5,
1102658,66125,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,,1,
1102657,92000,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,2,1,1,1,3,
1102655,230,lari,month,11,2019,1,,for_rent,flat,Apartments,Rustavi,,,,,1,1,1,,1,
1102654,300,lari,month,11,2019,1,,for_rent,flat,Apartments,Rustavi,,,,Newly renovated,1,1,1,,8,
1102653,316250,lari,,11,2019,87,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Newly renovated,3,2,1,1,4,new building
1102652,450,lari,month,11,2019,1,,for_rent,flat,Apartments,Rustavi,,,,Newly renovated,2,1,1,2,2,
1102650,400,lari,month,11,2019,1,,for_rent,flat,Apartments,Rustavi,,,,Newly renovated,1,1,1,1,3,
1102646,Contract price,,,11,2019,120,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Panaskerteli st.,Old renovated,4,2,1,2,2,old building
1102636,148000,lari,,11,2019,40,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Avlabari,,Newly renovated,2,1,1,1,16,new building
1096618,71875,lari,,11,2019,110,100,for_sale,private_house,House,Tbilisi,Isani-Samgori,Samgori,,Black Frame,5,2,2,,,old building
1096620,71875,lari,,11,2019,110,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Samgori,,Black Frame,5,2,2,,2,old building
1102634,1050,lari,month,11,2019,40,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Isani,Bochormi st.,Newly renovated,2,1,1,1,16,new building
1102609,28750,lari,year,11,2019,23,,for_lease,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Gorki st.,Newly renovated,2,1,3,,1,old building
1102610,94875,lari,,11,2019,62,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Varketili,,Old renovated,2,1,1,1,13,old building
1102603,186875,lari,,11,2019,96,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Newly renovated,4,2,1,1,5,old building
1102597,86250,lari,,11,2019,76,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Lilo,Chirnakhuli st.,Renovated,2,2,2,1,4,
1102598,161000,lari,,11,2019,67,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,Samtredia st.,Newly renovated,3,2,1,1,9,new building
1102594,Contract price,,,11,2019,,600,for_sale,land,Land,Tbilisi,,,,,,,,,,
1082834,40,lari,day,11,2019,,,for_lease_one,flat,Apartments,Batumi,,,,Newly renovated,1,1,1,,5,new building
1102575,6600,lari,month,11,2019,150,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Under renovation,4,,2,2,1,old building
1102588,129375,lari,,11,2019,50,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,,Old renovated,2,1,1,1,3,old building
1102573,600,lari,month,11,2019,55,,for_rent,flat,Apartments,Tbilisi,Isani-Samgori,Navtlugi,Moskovi Ave.,Newly renovated,2,1,1,1,2,old building
1102656,300,lari,month,11,2019,1,,for_rent,flat,Apartments,Rustavi,,,,Newly renovated,1,1,1,1,3,
1097744,552000,lari,,11,2019,,800,for_sale,land,Land,Tbilisi,Old Tbilisi,Krtsanisi,,,,,,,,
1102571,106375,lari,,11,2019,50,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Abasheli st,Old renovated,2,1,1,,1,old building
1102574,244375,lari,,11,2019,135,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Ortachala,,White Frame,4,2,3,4,4,new building
1102546,165944,lari,,11,2019,62,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,Lubliani st.,Newly renovated,2,1,1,1,9,new building
1102549,2500,lari,month,11,2019,50,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Vake,Mosashvili st.,Newly renovated,2,,1,,1,
1102544,Contract price,,,11,2019,40,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Panaskerteli st.,Black Frame,2,1,1,,1,old building
1102545,1187,lari,month,11,2019,48,,for_rent,commercial_estate,Office,Tbilisi,Old Tbilisi,Krtsanisi,Gorgasali st.,Renovated,2,,1,,1,old building
169346,50,lari,day,11,2019,21,,for_lease_one,flat,Apartments,Bakuriani,,,,Newly renovated,1,1,1,,1,new building
517455,100625,lari,,11,2019,78,,for_sale,flat,Apartments,Kutaisi,,,,Renovated,3,2,3,1,7,
825432,14088,lari,,11,2019,,930,for_sale,land,Land,Dusheti,,,,,,,,,,
863895,863,lari,month,11,2019,86,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Old renovated,3,2,1,2,3,old building
966574,3419,lari,month,11,2019,170,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,4,3,2,2,6,new building
966547,Contract price,,,11,2019,7000,8000,for_rent,commercial_estate,Building,Tbilisi,Vake-Saburtalo,Saburtalo,Kostava st.,Newly renovated,,,,,,new building
966530,429440,lari,,11,2019,192,,for_sale,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,6,,1,1,3,new building
966024,738045,lari,,11,2019,177,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Sololaki,Tabidze st.,Old renovated,5,4,2,2,3,old building
978758,776250,lari,,11,2019,310,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Gazapkhuli st.,Newly renovated,5,3,3,2,5,new building
1000620,384090,lari,,11,2019,125,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,A.Tsereteli ave.,Old renovated,3,2,1,2,8,old building
997919,53190,lari,,11,2019,,800,for_sale,land,Land,Tskhvarichamia,,,,,,,,,,
997739,887,lari,month,11,2019,40,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Arakishvili st.,Newly renovated,2,1,1,1,2,old building
1002578,129375,lari,,11,2019,62,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,Beliashvili st.,Renovated,2,1,1,1,8,old building
1020635,100625,lari,,11,2019,50,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Uznadze st.,Old renovated,2,1,1,,1,old building
1041532,673,lari,month,11,2019,50,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Renovated,1,1,1,1,2,old building
1077337,186915,lari,,11,2019,54,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,White Frame,2,1,1,1,5,new building
1075791,550,lari,month,11,2019,50,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Sanzona,Guramishvili avenue,Renovated,3,2,2,1,3,
1075711,2569,lari,month,11,2019,85,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,12,new building
1062098,825,lari,month,11,2019,45,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Politkovskaya  st.,Newly renovated,2,1,1,,4,new building
1082784,400,lari,month,11,2019,58,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,,Renovated,15,1,1,1,2,
1077917,1006,lari,month,11,2019,40,,for_rent,commercial_estate,Office,Batumi,,,,Newly renovated,,,1,,,new building
1103085,1725,lari,month,11,2019,81,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,3,1,1,1,3,new building
1103082,500,lari,month,11,2019,80,,for_rent,flat,Apartments,Batumi,,,Giorgi Leonidze st.,Newly renovated,3,2,1,2,9,new building
1103081,1150000,lari,,11,2019,4130,,for_sale,commercial_estate,Restaurant,Sagarejo,,,,Renovated,,,,,,new building
1103079,474375,lari,,11,2019,161,,for_sale,flat,Apartments,Tbilisi,Old Tbilisi,Vera,I.Nikoladze st.,Newly renovated,5,3,1,,1,new building
1103080,Contract price,,,11,2019,72,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,2,1,2,14,new building
1103078,300,lari,month,11,2019,22,,for_rent,flat,Apartments,Kutaisi,,,,Old renovated,2,1,1,1,5,old building
1083016,80500,lari,,11,2019,,1200,for_sale,land,Land,Saguramo,,,,,,,,,,
1103075,719,lari,month,11,2019,45,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Eurostandard,2,1,2,1,5,new building
1103076,55200,lari,,11,2019,60,600,for_sale,private_house,House,Tbilisi,Vake-Saburtalo,Didi digomi,,Black Frame,3,2,1,,,
1103072,24000,lari,,11,2019,50,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Varketili,Javakheti st.,W/o renovation,15,1,1,1,9,old building
1103051,Contract price,,,11,2019,75,,for_sale,flat,Apartments,Samtredia,,,,,3,2,2,1,2,
1103064,178250,lari,,11,2019,97,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,Akhmeteli st.,Renovated,4,3,1,1,2,old building
1103056,500,lari,month,11,2019,32,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Digomi,,Old renovated,1,1,1,1,5,old building
1103046,86250,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,3,1,1,6,
1103045,60375,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,2,8,
1103044,123625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,3,2,1,1,3,
1103043,69000,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,3,1,1,6,
1103042,77625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,1,1,
1103041,71875,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,,3,
1103040,135125,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,4,3,1,2,5,
1103039,66125,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,3,1,,1,
1103037,132250,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,4,3,1,2,7,
1103038,Contract price,,,11,2019,115,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Newly renovated,4,2,2,2,8,old building
1103034,100625,lari,,11,2019,100,,for_sale,flat,Apartments,Rustavi,,,,,4,2,1,,1,
1103032,129375,lari,,11,2019,95,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Varketili,,Renovated,4,3,1,3,8,old building
1103031,46000,lari,,11,2019,60,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,,6,
1103033,158125,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,3,2,1,2,6,
1103029,92000,lari,,11,2019,68,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,,1,
1103030,86250,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,1,7,
1103028,129375,lari,,11,2019,90,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,3,2,1,2,2,
1103026,81938,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,2,1,1,3,
1103025,73313,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,,5,
1103023,77625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,3,2,1,,7,
1103024,92000,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,1,7,
1103022,106375,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,3,1,,1,
1103021,71875,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,1,2,
1103018,100625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,3,1,1,4,
1103020,115000,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,4,3,1,2,6,
1103017,77625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,,3,2,1,2,4,
1103016,120750,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,4,3,1,1,4,
1103008,66125,lari,,11,2019,36,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Temqa,Khevdzmari st.,Old renovated,15,1,1,1,1,old building
1103007,186875,lari,,11,2019,60,912,for_sale,private_house,House,Tbilisi,Gldani-Nadzaladevi,Gldani,Mamkodi st.,Renovated,6,4,1,,,
1102994,139438,lari,,11,2019,52,,for_sale,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,2,1,1,1,4,new building
1102993,1610,lari,month,11,2019,86,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,,9,new building
1102975,Contract price,,,11,2019,300,300,for_sale,private_house,House,Gori,,,,Under renovation,7,4,3,,,
1102979,2999,lari,month,11,2019,100,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Abuladze st.,Renovated,4,3,3,2,9,
1102973,25000,lari,year,11,2019,82,,for_lease,flat,Apartments,Tbilisi,,,,Eurostandard,35,3,1,1,5,old building
1102966,120000,lari,,11,2019,,800,for_sale,land,Land,Tbilisi,Didgori,Tabakhmela,,,,,,,,
1102964,15000,lari,year,11,2019,71,,for_lease,flat,Apartments,Tbilisi,,,,Newly renovated,3,2,1,1,1,old building
1102968,1040,lari,month,11,2019,70,,for_rent,flat,Apartments,Tbilisi,,,,Newly renovated,4,2,1,1,10,new building
1102963,103500,lari,,11,2019,100,,for_sale,flat,Apartments,Tbilisi,,,,,4,3,1,1,6,
1102941,2700,lari,month,11,2019,90,,for_rent,commercial_estate,Office,Tbilisi,Vake-Saburtalo,Saburtalo,Kazbegi avenue,Newly renovated,3,,1,,2,new building
1102933,1150,lari,month,11,2019,85,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,3,2,1,2,6,new building
1102901,10000,lari,year,11,2019,60,,for_lease,flat,Apartments,Tbilisi,,,,Newly renovated,2,1,1,1,2,old building
1074480,1006,lari,month,11,2019,77,,for_rent,flat,Apartments,Tbilisi,Didube-Chugureti,Didube,,Newly renovated,3,2,1,2,11,new building
1102895,Contract price,,,11,2019,44,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Lilo,,W/o renovation,3,2,2,2,9,old building
1102889,11000,lari,year,11,2019,65,,for_lease,flat,Apartments,Tbilisi,,,,Newly renovated,25,2,1,1,5,old building
1102881,Contract price,,,11,2019,90,,for_rent,commercial_estate,Retail real estate,Tbilisi,Vake-Saburtalo,Saburtalo,Pekini st.,Renovated,2,,1,,,old building
1095750,180000,lari,,11,2019,80,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Balanchivadze st.,Newly renovated,4,1,2,,1,
1102870,373750,lari,,11,2019,140,,for_sale,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,Shartava st.,Old renovated,5,3,2,2,2,old building
1102868,100,lari,day,11,2019,,,for_lease_one,private_house,House,Tbilisi,Old Tbilisi,Elia,,Eurostandard,2,2,2,1,,new building
1102869,106375,lari,,11,2019,52,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Vazisubani,,Newly renovated,2,1,1,1,6,new building
1102845,86250,lari,,11,2019,60,,for_sale,flat,Apartments,Tbilisi,Isani-Samgori,Varketili,,,2,1,2,,3,
1041636,94500,lari,year,11,2019,100,100,for_lease,private_house,House,Tbilisi,Didube-Chugureti,Chugureti,,Newly renovated,4,3,1,1,,
1098725,175375,lari,,11,2019,77,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Uznadze st.,W/o renovation,3,1,2,,1,old building
1102846,972,lari,month,11,2019,120,120,for_rent,commercial_estate,Warehouse,Tbilisi,Vake-Saburtalo,Didi digomi,,Black Frame,1,,1,,1,
1077044,1467,lari,month,11,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,2,1,2,1,10,new building
1077018,880,lari,month,11,2019,70,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Saburtalo,S.Chikovani st.,Renovated,2,1,1,1,6,old building
1102837,224250,lari,,11,2019,80,,for_sale,flat,Apartments,Tbilisi,Didube-Chugureti,Chugureti,Khetagurovi st.,Renovated,3,2,1,1,3,old building
1102836,60,lari,day,11,2019,,,for_lease_one,flat,Apartments,Tbilisi,Isani-Samgori,Vazisubani,Pataridze st.,Newly renovated,2,1,2,1,4,new building
1103036,100625,lari,,11,2019,1,,for_sale,flat,Apartments,Rustavi,,,,Newly renovated,3,2,1,2,8,
445862,863,lari,month,11,2019,42,,for_rent,flat,Apartments,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Ts.Dadiani st.,Newly renovated,2,1,1,1,2,new building
488131,972,lari,month,11,2019,87,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,2,1,1,1,8,
792532,52000,lari,,11,2019,,900,for_sale,land,Land,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,,,,,,
812443,350,lari,month,11,2019,40,,for_rent,flat,Apartments,Rustavi,,,,Eurostandard,1,1,2,,1,old building
823353,1500,lari,month,11,2019,84,,for_rent,flat,Apartments,Tbilisi,Vake-Saburtalo,Vake,T.Tabidze st.,Newly renovated,3,2,1,2,2,new building
898847,23500,lari,,11,2019,,814,for_sale,land,Land,Tbilisi,Gldani-Nadzaladevi,Mukhiani,,,,,,,,
