pid,price,price_currency,price_timeframe,month,year,area,larea,type,otype,cid,rid,did,tagged_sid,renovation,nrooms,nbeds,nbaths,nbalcs,wfloor,status
516997,69000,dollar,,1,2017,145,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Mukhiani,Dumbadze avenue,Eurostandard,4,2,2,1,2,old building
573127,900,dollar,month,1,2017,250,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Iosebidze st.,Renovated,5,3,2,3,3,new building
624013,49500,dollar,,1,2017,100,,for_sale,flat,Tbilisi,Vake-Saburtalo,Didi digomi,D. Tavdadebuli st.,Newly renovated,2,2,1,1,1,new building
650168,25000,dollar,,1,2017,50,,for_sale,flat,Tbilisi,Isani-Samgori,Varketili,,White Frame,2,1,1,2,11,new building
641841,900,lari,month,1,2017,40,,for_rent,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,G.Zhgenti st.,Newly renovated,2,1,2,,7,new building
648226,Contract price,,,1,2017,38,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Dolidze st.,Newly renovated,1,1,1,1,8,old building
652942,25000,dollar,,1,2017,85,,for_sale,flat,Gori,,,,Old renovated,3,2,2,1,2,old building
675421,1350,dollar,month,1,2017,200,800,for_rent,private_house,Tbilisi,Vake-Saburtalo,Vashlijvari,Godziashvili III turn,Newly renovated,8,5,3,,,new building
675419,40000,dollar,,1,2017,90,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,Eurostandard,3,2,2,3,7,new building
675416,600,lari,month,1,2017,50,,for_rent,flat,Tbilisi,Isani-Samgori,Isani,,,2,1,2,2,4,
675415,26000,dollar,,1,2017,60,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Nadzaladevi,Manjgaladze st.,W/o renovation,4,1,1,,1,old building
675414,45000,dollar,,1,2017,45,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kandelaki st.,Old renovated,2,1,1,1,4,old building
675413,50,dollar,day,1,2017,,,for_lease_one,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,Newly renovated,5,3,2,2,11,new building
674779,1000,dollar,month,1,2017,70,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Krtsanisi,,Under renovation,3,,1,,2,new building
675383,170,lari,month,1,2017,15,,for_rent,flat,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,1,1,1,,1,
670774,250,lari,month,1,2017,19,,for_rent,flat,Tbilisi,Old Tbilisi,Sololaki,,Newly renovated,1,1,1,,1,old building
675378,8500,dollar,,1,2017,,900,for_sale,land,Rustavi,,,,,,,,,,
675375,250,lari,month,1,2017,73,,for_rent,flat,Kutaisi,,,,Old renovated,3,2,1,,1,old building
675374,75000,dollar,,1,2017,98,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Sairme st.,Old renovated,3,2,1,2,8,old building
675371,22000,dollar,,1,2017,65,,for_sale,flat,Rustavi,,,,Under renovation,25,2,2,,5,old building
675345,3700,dollar,month,1,2017,45,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Vera,Kostava turn I,Newly renovated,2,,1,,1,new building
675343,110000,dollar,,1,2017,145,,for_sale,flat,Tbilisi,Gldani-Nadzaladevi,Mukhiani,Noneishvili st.,Renovated,5,3,1,2,3,old building
675337,250,dollar,month,1,2017,46,,for_rent,flat,Batumi,,,,Eurostandard,2,1,1,1,4,new building
675332,Contract price,,,1,2017,70,,for_sale,flat,Zugdidi,,,,Old renovated,3,1,2,,4,old building
675327,65000,dollar,,1,2017,168,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Jikia st.,White Frame,3,2,1,,6,under construction
675321,190000,dollar,,1,2017,730,700,for_sale,private_house,Zugdidi,,,,White Frame,17,4,4,,,
675300,Contract price,,,1,2017,,1080,for_sale,land,Gonio,,,,,,,,,,
675296,50000,dollar,,1,2017,140,1100,for_sale,private_house,Poti,,,,Old renovated,12,5,2,,,
675292,Contract price,,,1,2017,,270,for_sale,land,Gori,,,,,,,,,,
675287,140000,dollar,,1,2017,352,136,for_sale,private_house,Gori,,,,W/o renovation,8,3,2,3,,new building
672773,1500,dollar,month,1,2017,180,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Paliashvili st.,Newly renovated,5,,2,6,4,old building
363502,270000,dollar,,1,2017,346,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Bulachauri st.,White Frame,5,3,4,,14,new building
440953,399000,dollar,,1,2017,161,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Amagleba st.,White Frame,,,1,,1,new building
444733,95000,dollar,,1,2017,79,,for_sale,commercial_estate,Tbilisi,Isani-Samgori,Navtlugi,Navtlugi I st.,Renovated,,,,,,old building
476407,125000,dollar,,1,2017,127,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Saburtalo st.,White Frame,3,2,2,2,14,new building
476115,350,dollar,month,1,2017,47,,for_rent,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Kavtaradze st.,Newly renovated,2,1,1,1,6,old building
476057,500,lari,month,1,2017,80,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Balanchivadze st.,Old renovated,2,,1,,,
475658,300,dollar,month,1,2017,88,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Newly renovated,6,,2,,,new building
462824,400,dollar,month,1,2017,90,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Mtatsminda,Br. Zubalashvili st.,Renovated,3,,1,,,new building
459616,600,dollar,month,1,2017,120,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Atoneli st.,W/o renovation,4,,,,,
474343,450,lari,month,1,2017,30,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,1,,1,,2,old building
263065,500000,dollar,,1,2017,450,1000,for_sale,summer_house,Tbilisi,Didgori,Tskneti,,Eurostandard,7,5,4,4,,new building
463839,105000,dollar,,1,2017,140,,for_sale,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Old renovated,5,3,2,2,5,old building
463833,380,dollar,month,1,2017,35,,for_rent,flat,Tbilisi,Vake-Saburtalo,Nutsubidze plateau,,Old renovated,4,1,2,1,5,
334740,15000,dollar,,1,2017,,900,for_sale,land,Rustavi,,,,,,,,,,
436964,150,lari,month,1,2017,60,,for_rent,flat,Batumi,,,,Eurostandard,2,2,3,1,10,
468195,900,dollar,month,1,2017,120,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Didube,Evdoshvili st.,Newly renovated,2,,1,,,
462947,230,dollar,month,1,2017,35,,for_rent,flat,Tbilisi,Didube-Chugureti,Chugureti,Tetelashvili st.,Renovated,1,1,1,,1,old building
363505,1800,dollar,month,1,2017,250,300,for_rent,private_house,Tbilisi,Vake-Saburtalo,Vake,Shrosha st.,Renovated,6,4,2,2,,
187045,50000,dollar,,1,2017,580,1500,for_sale,private_house,Tsalenjikha,,,,Renovated,8,3,2,2,,old building
194720,7000,dollar,,1,2017,,1600,for_sale,land,Tsalenjikha,,,,,,,,,,
303274,16500,dollar,,1,2017,43,,for_sale,flat,Poti,,,,Renovated,15,1,1,1,2,old building
440203,189000,dollar,,1,2017,189,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Digomi,,Newly renovated,,,2,,,
439030,38500,dollar,,1,2017,380,1400,for_sale,private_house,Senaki,,,,Old renovated,15,5,5,3,,old building
364291,35000,dollar,,1,2017,,42900,for_sale,land,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
354930,1700000,dollar,,1,2017,,4200,for_sale,land,Tbilisi,Vake-Saburtalo,Saburtalo,A.Gelovani st.,,,,,,,
355937,45000,dollar,,1,2017,,3100,for_sale,land,Lanchkhuti,,,,,,,,,,
113920,700000,dollar,,1,2017,300,,for_sale,commercial_estate,Tbilisi,,,,,1,1,1,,,
113918,620,dollar,,1,2017,1,,for_sale,commercial_estate,Batumi,,,,Black Frame,1,,1,1,2,new building
356341,140000,dollar,,1,2017,700,4280,for_sale,commercial_estate,Gori,,,,,,,,,,
359069,3200,dollar,,1,2017,,469,for_sale,land,Ozurgeti,,,,,,,,,,
428433,10000,dollar,,1,2017,,9200,for_sale,land,Ksani,,,,,,,,,,
366324,55000,dollar,,1,2017,,3003,for_sale,land,Kaspi,,,,,,,,,,
113958,54000,dollar,,1,2017,,600,for_sale,land,Tbilisi,Didgori,Tskneti,,,,,,,,
356331,270000,dollar,,1,2017,1000,,for_sale,commercial_estate,Ozurgeti,,,,Old renovated,,,2,,,
415100,750000,dollar,,1,2017,525,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,White Frame,7,4,4,3,19,new building
238095,55000,dollar,,1,2017,64,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Black Frame,,,,,,new building
431719,215000,dollar,,1,2017,119,,for_sale,commercial_estate,Kutaisi,,,,Newly renovated,,,,,,new building
359065,16000,dollar,,1,2017,,1200,for_sale,land,Ozurgeti,,,,,,,,,,
113897,29000,dollar,,1,2017,75,,for_sale,flat,Batumi,,,,,2,1,1,,16,
137303,270000,dollar,,1,2017,168,,for_sale,commercial_estate,Tbilisi,Old Tbilisi,Avlabari,,White Frame,,,2,,,
479987,250000,dollar,,1,2017,246,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Kipshidze st.,Renovated,3,,,,1,new building
113937,770000,dollar,,1,2017,,22000,for_sale,land,,,,,,,,,,,
479016,1206000,dollar,,1,2017,,46875,for_sale,land,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
364276,4500,dollar,,1,2017,,1500,for_sale,land,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
113940,44759,dollar,,1,2017,,534,for_sale,land,Telavi,,,,,,,,,,
479073,50,dollar,,1,2017,,1350,for_sale,land,Saguramo,,,,,,,,,,
113973,1700000,dollar,,1,2017,17033,,for_sale,commercial_estate,Tbilisi,Gldani-Nadzaladevi,Avchala,Barisakho st.,,,,,,,
238140,51000,dollar,,1,2017,85,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Tskhvedadze st.,Black Frame,3,1,1,,1,new building
428424,10000,dollar,,1,2017,,2000,for_sale,land,Tbilisi,Isani-Samgori,Ponichala,,,,,,,,
428272,280000,dollar,,1,2017,890,1000,for_sale,commercial_estate,Bakuriani,,,,Renovated,20,,15,1,,
364288,40000,dollar,,1,2017,,6283,for_sale,land,Misaktsieli,,,,,,,,,,
355302,31500,dollar,,1,2017,340,2200,for_sale,private_house,Gurjaani,,,,Old renovated,2,2,2,,,old building
357516,16000,dollar,,1,2017,,1383,for_sale,land,Kobuleti,,,,,,,,,,
428325,1050000,dollar,,1,2017,,30000,for_sale,land,Tbilisi,Vake-Saburtalo,Vashlijvari,Gelovani avenue,,,,,,,
113975,198234,dollar,,1,2017,20000,,for_sale,commercial_estate,,,,,,,,,,,
431698,40000,dollar,,1,2017,80,,for_sale,flat,Kutaisi,,,,W/o renovation,3,1,1,,2,old building
127942,35,dollar,,1,2017,,25000,for_sale,land,Tbilisi,Isani-Samgori,,,,,,,,,
435803,30000,dollar,,1,2017,30,,for_sale,commercial_estate,Batumi,,,,Newly renovated,8,,,,1,new building
359071,140000,dollar,,1,2017,240,,for_sale,commercial_estate,Ozurgeti,,,,Newly renovated,,,1,,,old building
356370,7000,dollar,,1,2017,240,,for_sale,commercial_estate,Samtredia,,,,,,,1,,,
427933,370000,dollar,,1,2017,2400,16608,for_sale,commercial_estate,Tbilisi,,,,Old renovated,,,,,,old building
356334,70000,dollar,,1,2017,860,1360,for_sale,commercial_estate,Rustavi,,,,,,,,,,
487501,5500000,dollar,,1,2017,,11000,for_sale,land,Tbilisi,Didube-Chugureti,Chugureti,,,,,,,,
487012,1000,dollar,month,1,2017,90,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Krtsanisi,Gorgasali st.,Newly renovated,3,,1,,,
238091,1500000,dollar,,1,2017,900,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Renovated,,,,,,new building
113913,320000,dollar,,1,2017,623,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,,,1,,1,,,
478536,2500,dollar,month,1,2017,100,,for_rent,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Newly renovated,,,1,,,
440207,1100,dollar,month,1,2017,115,,for_rent,flat,Tbilisi,Old Tbilisi,Sololaki,Gergeti Lane.,Newly renovated,3,2,2,2,4,new building
478102,130000,dollar,,1,2017,123,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,White Frame,5,3,2,2,5,new building
493188,30,dollar,,1,2017,,46875,for_sale,land,Tbilisi,Isani-Samgori,Lilo,,,,,,,,
253905,200,dollar,month,1,2017,37,,for_rent,flat,Tbilisi,Gldani-Nadzaladevi,Temqa,,Newly renovated,15,1,1,1,5,old building
280513,1900000,dollar,,1,2017,190,,for_sale,commercial_estate,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,,,,1,,1,
392517,120000,dollar,,1,2017,110,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,,,4,3,2,2,2,
492962,2000,dollar,month,1,2017,200,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Mtatsminda st.,Newly renovated,4,3,2,2,3,new building
492443,150000,dollar,,1,2017,75,,for_sale,flat,Tbilisi,Old Tbilisi,Mtatsminda,Rustaveli ave.,Old renovated,2,1,1,1,5,old building
511515,1000,dollar,month,1,2017,200,,for_rent,commercial_estate,Tbilisi,Old Tbilisi,Sololaki,Tabidze st.,Under renovation,2,1,2,,1,
509069,250000,dollar,,1,2017,352,1500,for_sale,summer_house,Saguramo,,,,Renovated,7,4,3,2,,
508003,78000,dollar,,1,2017,87,,for_sale,flat,Tbilisi,Vake-Saburtalo,Vake,Gabashvili st.,Renovated,3,2,1,1,5,new building
507689,97500,dollar,,1,2017,,1500,for_sale,land,Batumi,All areas,All districts,Khakhuli st.,,,,,,,
528577,250000,dollar,,1,2017,250,,for_sale,commercial_estate,Tbilisi,Vake-Saburtalo,Vake,Chavchavadze avenue,Newly renovated,9,1,2,4,2,new building
527332,157500,dollar,,1,2017,,2250,for_sale,land,Tbilisi,Didgori,Tsavkisi,,,,,,,,
526544,1000,dollar,month,1,2017,70,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Iosebidze st.,Newly renovated,2,,1,,1,old building
525496,16000,dollar,month,1,2017,70,,for_lease,flat,Tbilisi,Didube-Chugureti,Chugureti,Agmashenebeli ave.,Old renovated,3,2,1,,2,old building
113978,280000,dollar,,1,2017,400,120,for_sale,private_house,Tbilisi,Vake-Saburtalo,Bagebi,,White Frame,12,5,3,,,new building
238092,58000,dollar,,1,2017,80,,for_sale,flat,Tbilisi,Vake-Saburtalo,Saburtalo,Gotua st.,Old renovated,2,1,1,,8,old building
357540,35000,dollar,,1,2017,,27000,for_sale,land,Ozurgeti,,,,,,,,,,
355324,28,dollar,,1,2017,,1000,for_sale,land,Tbilisi,Didgori,Tskneti,,,,,,,,
479068,60000,dollar,,1,2017,,600,for_sale,land,Mtskheta,,,,,,,,,,
532778,5000,dollar,month,1,2017,700,500,for_rent,private_house,Tbilisi,Old Tbilisi,Krtsanisi,,Newly renovated,15,10,10,6,,new building
532467,700,dollar,month,1,2017,130,,for_rent,flat,Tbilisi,Old Tbilisi,Mtatsminda,Z.Botsvadze,Newly renovated,3,2,2,3,4,new building
532129,1200,dollar,month,1,2017,90,,for_rent,commercial_estate,Tbilisi,Vake-Saburtalo,Saburtalo,Nutsubidze st.,Newly renovated,6,1,1,,2,new building
